id,Gender,Customer Type,Age,Type of Travel,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Class
12721,1,1,14,0,803,3,2,2,3,2,4,4,1,2,3,4,4,1,4,195,184.0,0,Eco
26010,0,1,38,0,425,2,3,2,3,3,2,3,3,2,3,3,2,2,3,9,0.0,0,Eco
106349,1,0,21,1,674,3,5,2,3,2,2,1,2,5,3,4,5,4,2,11,16.0,0,Business
119942,0,1,30,0,1009,3,3,3,1,5,3,5,5,1,3,2,4,2,5,0,2.0,0,Eco
17546,0,1,16,0,908,1,1,1,2,4,1,4,4,5,3,1,2,1,4,0,1.0,0,Eco
91669,0,0,23,1,1199,5,2,5,3,5,2,5,5,2,2,4,1,4,5,0,0.0,1,Eco Plus
53205,0,0,32,0,612,3,4,4,4,3,3,3,3,2,5,3,1,3,3,22,55.0,0,Business
35421,1,0,65,1,1074,5,4,5,3,5,5,5,5,5,4,4,3,5,5,6,13.0,1,Eco
47110,1,0,43,0,2076,2,2,2,2,5,2,4,5,5,5,5,1,5,5,0,0.0,1,Business
30600,0,0,42,0,3576,4,4,4,4,1,3,1,4,4,4,4,5,4,1,0,2.0,1,Business
64088,0,0,39,1,919,1,4,1,4,5,1,5,5,5,3,4,5,5,5,0,0.0,0,Eco
64770,0,0,56,0,1916,4,4,4,4,4,4,4,4,4,4,4,3,4,3,0,0.0,1,Business
129170,0,0,47,1,954,1,1,0,3,1,4,3,4,4,0,4,3,4,4,0,0.0,0,Eco
101634,0,1,29,0,1371,0,1,1,3,4,1,4,4,5,5,4,5,4,4,9,0.0,1,Business
54228,0,0,25,0,1222,5,4,4,4,5,5,5,5,1,3,1,2,3,5,0,2.0,1,Eco
78215,0,0,30,1,259,4,5,4,5,5,4,5,5,3,4,1,3,4,5,0,0.0,0,Eco
61218,0,0,50,0,2734,2,2,2,2,2,5,5,4,4,3,4,4,4,3,0,0.0,1,Business
102743,1,0,40,1,255,3,5,3,1,2,3,4,2,4,2,5,4,5,2,5,0.0,0,Eco
124394,0,0,31,0,1806,2,2,2,2,2,2,2,2,3,5,4,4,5,2,0,0.0,1,Business
111365,0,0,44,0,1050,3,3,3,3,3,4,5,5,5,5,5,5,5,3,21,55.0,1,Business
108608,1,0,29,0,3419,3,3,3,3,4,5,4,4,5,4,5,2,4,4,0,0.0,1,Business
17370,1,0,23,1,563,1,3,1,3,3,1,3,3,5,5,2,3,5,3,0,0.0,0,Eco Plus
7287,1,0,45,1,139,2,0,2,3,5,2,5,5,4,5,3,4,4,5,33,36.0,0,Eco
109914,1,0,13,1,1165,0,4,0,2,5,0,5,5,3,4,4,3,4,5,0,0.0,1,Eco
86011,0,0,68,0,1954,4,3,5,5,5,3,3,4,4,4,4,4,4,2,30,41.0,0,Business
77874,1,0,33,0,1416,2,2,2,2,4,4,4,4,4,3,5,5,5,4,0,4.0,1,Business
59620,0,0,30,0,965,5,3,3,3,5,4,5,5,4,4,3,2,4,5,39,25.0,0,Business
4081,0,0,50,0,544,4,2,2,2,2,3,3,4,4,3,4,3,4,2,0,2.0,0,Business
128662,1,0,25,0,2419,1,1,1,1,4,4,4,5,3,5,4,4,5,4,2,0.0,1,Business
29733,1,1,44,0,1052,3,3,3,4,3,3,3,3,4,4,4,2,4,3,0,0.0,0,Eco
87810,0,0,62,0,214,3,2,2,2,4,4,3,3,3,3,3,3,3,1,0,0.0,0,Eco
128474,0,0,51,1,621,2,4,2,1,2,4,4,3,3,2,3,5,3,3,0,0.0,0,Eco
4586,0,0,55,0,3068,5,5,4,5,3,5,5,5,5,5,5,5,5,5,0,0.0,1,Business
56963,1,1,85,0,954,4,5,5,4,5,4,4,2,2,4,3,4,1,4,0,9.0,0,Eco
114076,1,0,57,0,1947,4,2,2,2,5,2,3,4,4,4,4,1,4,4,0,5.0,0,Business
27161,0,0,39,0,2701,3,1,3,3,4,4,4,5,1,4,1,4,4,4,0,0.0,1,Business
122494,0,0,58,0,2235,3,3,3,3,2,5,5,2,2,2,2,3,2,5,0,0.0,1,Business
117185,0,0,33,1,304,1,5,1,1,3,1,3,3,4,2,5,4,5,3,0,1.0,0,Eco
12173,1,1,27,0,1042,4,4,4,4,2,4,2,2,2,3,4,4,3,2,11,0.0,0,Eco
81419,0,0,41,0,393,2,2,2,2,5,4,4,4,4,4,4,3,4,4,0,0.0,1,Business
7146,1,0,36,0,1761,5,5,5,5,4,5,4,4,4,4,5,4,4,3,0,11.0,1,Business
129833,0,0,37,1,337,1,4,2,4,3,2,3,3,3,3,4,4,5,3,0,0.0,0,Eco
16168,0,1,44,0,277,2,4,2,2,5,2,5,5,1,1,5,2,4,5,57,43.0,0,Eco
92183,0,0,56,0,1979,1,1,1,1,5,3,5,5,5,5,5,3,5,3,0,15.0,1,Business
95392,0,0,13,1,441,3,4,3,2,5,3,5,5,5,5,3,4,3,5,13,0.0,0,Eco
24048,0,0,59,1,427,2,5,2,2,3,4,4,1,1,2,3,4,1,3,0,0.0,0,Eco
67149,0,0,22,0,1121,5,1,1,1,5,5,3,5,4,4,3,1,5,5,4,3.0,1,Eco
6380,0,0,43,0,213,5,5,4,5,4,5,4,5,5,5,4,5,5,5,0,0.0,1,Business
7471,0,1,21,0,110,2,4,2,3,5,2,5,5,1,4,3,4,3,5,5,2.0,0,Business
24011,1,0,75,0,427,2,2,2,2,2,2,2,2,4,1,4,3,3,2,5,0.0,0,Eco
13951,1,0,15,1,317,2,2,1,3,3,1,5,3,2,4,4,1,3,3,0,0.0,0,Eco
61837,0,0,43,0,1464,4,4,4,4,3,5,5,5,5,5,5,5,5,3,0,0.0,1,Business
16694,1,1,38,0,200,4,5,4,4,4,4,3,4,5,3,3,2,2,4,0,0.0,1,Eco
31717,1,0,54,1,862,3,5,3,2,2,3,2,2,3,3,4,3,4,2,0,0.0,0,Eco
33656,1,0,47,0,399,4,5,5,5,4,4,4,4,4,3,1,5,5,4,0,0.0,1,Eco Plus
112381,0,0,25,0,2260,3,3,3,3,3,3,3,3,4,5,3,3,3,3,6,20.0,0,Business
41464,0,0,54,0,2739,1,1,1,1,3,2,5,5,5,5,5,3,5,2,0,8.0,1,Business
112472,0,0,63,1,967,5,2,5,4,4,4,4,1,1,5,1,4,1,1,27,14.0,1,Eco
85976,0,1,25,0,554,1,5,1,3,4,1,4,4,5,2,4,4,5,4,11,0.0,0,Business
6536,1,0,58,0,2801,1,1,1,1,2,5,4,3,3,4,3,5,3,5,4,5.0,1,Business
88667,0,0,65,1,515,2,5,2,1,3,4,5,4,4,2,2,5,4,3,45,41.0,0,Eco
74966,0,0,24,1,2475,1,3,0,3,3,0,3,3,2,3,2,3,3,3,0,0.0,0,Eco
77518,1,0,25,0,1521,3,3,3,3,5,5,5,5,1,2,1,4,2,5,0,0.0,1,Business
23996,0,0,37,0,3326,4,4,4,4,5,3,5,4,4,4,4,5,4,2,0,0.0,1,Business
73069,0,0,39,0,2561,1,5,5,5,1,4,4,1,1,1,1,4,1,3,108,111.0,0,Business
40215,1,0,48,0,436,5,5,5,5,4,3,3,5,5,5,5,1,5,5,0,0.0,1,Business
15581,0,0,27,0,2380,3,5,5,5,3,3,3,3,3,2,3,4,3,3,0,0.0,0,Business
34199,1,0,9,1,1046,3,2,2,3,1,2,5,1,2,1,2,1,3,1,1,29.0,0,Eco
44240,0,0,59,0,1647,2,2,4,2,5,4,3,2,2,2,2,3,2,4,0,3.0,0,Business
124739,1,0,21,1,399,4,5,4,1,1,4,1,1,4,2,5,3,4,1,0,7.0,1,Eco Plus
126920,1,0,41,1,651,3,2,3,4,4,3,3,2,2,3,2,2,2,1,0,1.0,0,Business
120290,0,0,14,1,1576,3,4,3,3,5,3,5,5,5,2,4,3,5,5,30,39.0,0,Eco
4655,1,1,25,0,364,2,2,2,4,4,2,4,4,4,3,4,2,4,4,0,0.0,0,Business
11762,1,0,53,0,429,1,1,1,1,2,4,1,4,4,4,4,2,4,5,0,5.0,1,Business
118119,1,0,58,1,1300,1,4,1,4,2,1,2,2,4,2,3,4,5,2,0,0.0,0,Eco
114206,1,0,16,0,957,1,2,1,1,4,4,4,4,3,3,5,3,4,4,0,0.0,1,Business
53582,0,0,24,0,1195,1,1,1,1,1,1,4,1,3,2,4,4,4,1,3,2.0,0,Eco Plus
128300,1,0,40,0,621,1,1,4,1,4,5,4,5,5,5,5,3,5,4,0,0.0,1,Business
98417,0,0,23,1,2176,2,2,2,4,1,2,1,1,3,3,3,1,3,1,17,0.0,0,Business
49886,0,0,49,0,2516,3,3,3,3,2,4,5,5,5,5,5,1,5,5,0,0.0,1,Business
73855,1,0,30,1,1709,1,5,1,3,3,1,4,3,5,2,5,2,3,3,0,0.0,0,Eco
12589,0,0,72,0,1886,2,3,3,3,1,4,4,2,2,2,2,2,2,1,2,16.0,0,Business
16914,0,0,53,0,746,4,5,4,5,2,3,2,5,5,4,5,3,5,4,0,0.0,0,Eco Plus
19089,1,0,31,0,296,0,0,0,2,5,0,5,5,3,1,1,3,2,5,0,0.0,1,Eco
60056,0,0,51,1,1023,4,2,4,4,4,3,3,2,2,4,2,3,2,1,0,0.0,1,Eco Plus
30070,0,0,47,1,183,5,4,5,3,5,5,4,3,3,5,3,4,3,4,11,14.0,1,Eco
12730,0,0,25,1,689,3,4,3,4,2,3,1,2,4,2,4,5,5,2,0,0.0,0,Eco
42777,0,0,67,1,744,2,3,2,2,5,3,5,3,3,2,2,1,3,4,52,47.0,0,Business
48846,0,0,24,1,372,3,3,3,2,4,3,4,4,1,4,3,3,2,4,64,60.0,0,Business
39217,0,0,33,0,67,0,1,1,4,4,1,4,4,4,2,1,2,2,4,0,13.0,1,Eco
63383,1,0,24,1,337,3,4,3,3,4,3,3,4,4,5,5,5,5,4,108,116.0,0,Eco
111780,1,0,43,0,1620,1,5,3,5,1,1,1,1,1,5,4,1,3,1,0,0.0,0,Eco
60804,0,0,25,1,472,2,1,2,3,2,2,2,2,4,1,3,4,2,2,0,0.0,0,Eco Plus
104958,0,0,45,0,337,1,1,1,1,4,4,5,5,5,5,5,4,5,3,15,9.0,1,Business
53289,1,0,51,0,3591,3,3,3,3,4,1,2,4,4,4,4,1,4,5,4,0.0,1,Business
18550,0,1,36,0,190,4,0,3,5,3,3,3,3,2,2,4,4,4,3,0,0.0,0,Eco
111535,1,1,29,0,775,3,4,4,2,1,4,1,1,3,5,4,4,5,1,46,77.0,0,Business
1017,1,0,61,0,2400,2,2,2,2,4,3,3,4,4,5,4,4,4,3,0,3.0,1,Business
77912,0,0,41,0,2498,4,4,4,4,4,5,5,4,4,4,4,3,4,3,0,1.0,1,Business
106150,1,0,57,0,302,4,2,1,1,4,4,4,4,5,5,5,4,3,4,10,2.0,1,Eco
8456,1,0,60,0,1379,5,5,5,5,2,5,4,4,4,5,4,4,4,4,35,28.0,1,Business
125653,1,0,54,0,899,4,4,4,4,3,5,4,4,4,4,4,4,4,3,0,0.0,1,Business
21337,0,0,27,0,674,3,3,3,3,3,3,3,3,3,4,4,2,3,3,39,37.0,0,Business
89615,0,0,42,0,944,2,2,2,2,2,5,4,3,3,3,3,3,3,3,7,0.0,1,Business
62939,1,0,27,0,3255,5,5,5,5,4,4,4,4,4,3,4,4,4,4,16,0.0,1,Business
74056,1,1,40,0,2527,5,0,0,2,0,1,1,5,2,5,5,1,3,1,0,0.0,1,Business
18458,0,1,37,0,192,2,0,2,2,5,2,5,5,1,1,2,5,4,5,0,0.0,0,Eco
11059,1,0,14,1,140,3,3,3,3,3,3,3,3,2,4,1,2,2,3,29,24.0,0,Eco
98213,1,0,49,0,842,2,5,5,5,2,2,2,2,1,3,3,2,3,2,0,0.0,0,Eco
96048,1,1,11,0,1069,3,1,4,4,2,4,2,2,1,2,4,2,3,2,14,9.0,0,Business
64789,0,0,34,0,3840,2,5,3,3,1,3,2,2,2,2,2,2,2,3,35,46.0,0,Business
122957,1,0,57,0,2303,3,3,3,3,5,5,4,5,5,5,5,4,5,4,8,0.0,1,Business
26490,1,0,25,0,829,1,1,1,1,3,5,3,3,2,1,2,2,5,3,53,37.0,1,Business
93965,0,0,51,0,1670,3,3,3,3,3,5,4,2,2,2,2,3,2,3,5,0.0,1,Business
27493,1,1,56,0,554,3,5,3,3,5,3,5,5,5,2,1,5,3,5,0,5.0,0,Eco
105762,1,1,24,0,263,3,1,3,4,2,3,5,2,2,2,4,3,4,2,1,7.0,0,Eco
3243,0,0,46,0,479,3,3,2,3,3,5,4,5,5,5,5,5,5,4,0,0.0,1,Business
9220,1,0,37,0,3741,4,4,4,4,2,4,5,4,4,4,5,4,4,5,0,0.0,1,Business
9010,0,0,46,1,173,2,4,2,2,5,3,4,4,4,2,4,3,4,3,3,1.0,0,Business
40608,1,0,59,1,391,2,4,2,5,2,2,1,2,3,4,4,3,4,2,3,0.0,0,Eco
45396,0,0,54,1,1437,3,5,3,1,5,3,4,3,3,3,3,5,3,3,41,31.0,0,Eco
4718,1,0,21,0,364,3,3,3,3,5,5,5,5,4,3,5,4,4,5,0,0.0,1,Business
66052,0,0,54,0,945,4,4,4,4,1,3,2,5,5,5,5,5,5,1,0,19.0,1,Business
31178,0,0,52,0,1620,5,3,3,3,2,5,4,5,5,5,5,5,5,2,0,0.0,1,Eco
5013,1,0,54,1,502,3,5,3,2,2,3,2,2,4,2,5,3,4,2,0,23.0,0,Eco
69760,1,0,49,1,1085,2,4,2,3,2,2,2,2,2,4,4,3,4,2,0,0.0,0,Eco
28327,0,0,28,0,2675,3,3,3,3,4,4,4,4,5,3,2,4,4,4,0,0.0,1,Business
76813,0,0,66,1,689,3,5,4,4,5,5,4,3,3,4,3,3,3,4,0,3.0,0,Eco
120591,0,0,19,0,980,3,4,3,4,3,2,3,3,2,1,3,4,4,3,70,117.0,0,Business
63654,1,0,29,1,1448,1,2,1,3,4,1,4,4,4,4,3,4,4,4,0,0.0,0,Eco
31171,1,0,13,1,604,1,5,1,2,2,1,2,2,5,3,4,3,4,2,0,0.0,0,Eco
75604,0,0,21,1,337,5,5,5,5,5,5,5,5,2,2,3,4,2,5,0,3.0,1,Eco
115450,0,0,40,0,2613,3,3,3,3,4,5,5,4,4,4,4,3,4,5,6,8.0,1,Business
97420,0,0,33,0,2986,2,5,5,5,4,4,4,2,2,2,2,4,2,4,9,0.0,0,Business
47777,1,0,34,0,748,4,4,5,4,3,1,3,5,5,5,5,1,5,5,0,0.0,1,Business
28520,1,1,8,0,2640,2,2,2,4,5,2,5,5,1,5,3,4,4,5,0,0.0,0,Business
3127,1,0,22,0,1013,2,5,5,5,2,2,1,2,3,1,4,1,3,2,0,14.0,0,Eco Plus
116108,1,0,35,1,390,2,2,2,3,1,2,1,1,3,2,3,3,4,1,0,15.0,0,Eco
8397,0,0,26,1,888,4,5,4,4,5,4,5,5,3,4,5,3,4,5,36,35.0,0,Eco
2790,1,0,44,0,765,3,5,2,5,4,2,3,3,3,3,3,4,3,2,0,7.0,0,Business
26675,1,0,19,1,515,3,5,3,5,3,3,2,3,4,4,4,3,4,3,0,0.0,0,Eco
44084,1,0,40,0,440,1,1,4,1,5,2,4,3,3,3,3,2,3,2,0,0.0,1,Business
117954,1,0,41,0,255,4,3,2,3,1,4,3,4,4,4,4,1,4,2,0,0.0,0,Business
88687,1,0,8,1,270,4,4,4,4,1,4,1,1,3,3,4,5,4,1,1,0.0,0,Eco
122133,0,0,25,0,544,3,1,1,1,3,3,3,3,1,4,3,2,3,3,27,38.0,0,Business
69488,0,1,11,0,1089,4,5,5,3,2,5,2,2,5,3,4,5,5,2,0,0.0,1,Business
93473,1,0,44,0,671,1,1,3,3,2,1,2,2,3,1,3,3,4,2,29,5.0,0,Eco Plus
64346,1,0,23,0,1172,4,4,4,4,4,5,4,4,3,2,5,5,4,4,0,0.0,1,Business
40707,1,1,16,0,590,2,0,2,2,2,2,3,2,4,2,2,5,5,2,0,28.0,0,Eco
66689,0,0,49,0,3490,2,2,2,2,4,4,5,5,5,5,5,3,5,4,0,0.0,1,Business
120450,1,0,61,1,449,3,4,3,3,3,3,3,3,4,2,5,5,4,3,0,0.0,0,Eco
107298,0,0,15,1,307,2,5,2,3,4,2,5,4,5,5,2,2,2,4,29,27.0,0,Eco
42279,0,1,27,0,451,2,2,2,4,1,2,1,1,4,5,4,1,3,1,68,61.0,0,Eco
11874,0,0,37,1,912,4,5,4,5,4,2,4,1,4,1,1,4,2,4,207,188.0,0,Eco
109609,1,0,45,1,930,2,4,2,5,3,4,5,4,4,2,4,3,4,3,0,0.0,0,Business
110349,1,0,56,0,925,4,4,4,4,5,5,5,5,5,5,5,4,5,5,13,0.0,1,Business
85128,0,1,44,0,731,5,5,5,5,1,5,1,1,3,5,5,3,5,1,0,5.0,1,Business
122592,0,0,28,0,728,3,3,3,3,4,4,4,4,4,5,4,4,4,4,0,0.0,1,Business
43578,1,0,56,1,1499,4,2,4,4,4,4,4,4,1,2,3,1,4,4,9,26.0,0,Eco
52610,0,0,39,0,3183,5,5,5,5,4,4,3,5,5,5,5,4,5,2,0,7.0,1,Business
80797,1,0,57,0,1882,3,3,2,3,5,5,4,3,3,3,3,3,3,3,0,0.0,1,Business
96025,0,0,47,0,2867,3,3,3,3,5,4,4,4,4,4,4,3,4,3,0,17.0,1,Business
16507,1,0,10,1,246,1,5,1,4,4,1,4,4,3,5,4,4,4,4,80,95.0,0,Eco
31197,1,1,26,0,628,4,2,4,2,1,4,1,1,1,1,1,3,1,1,23,42.0,0,Eco
94588,0,0,52,0,323,4,4,4,4,3,5,5,4,4,4,4,3,4,3,0,0.0,1,Business
80339,1,0,51,1,952,2,2,2,4,3,3,4,4,4,2,4,2,4,4,0,0.0,0,Business
76191,0,0,19,0,2422,4,4,4,4,3,4,3,3,5,2,5,3,5,3,2,0.0,1,Business
6773,1,0,42,0,3429,1,1,1,1,5,4,5,5,5,5,5,5,5,3,0,5.0,1,Business
56175,1,0,66,0,1000,4,2,2,2,4,4,4,4,2,2,1,2,1,4,7,0.0,1,Eco
37135,1,0,32,0,1046,3,4,3,3,5,5,5,5,5,5,2,4,5,5,25,18.0,1,Business
128920,1,1,34,0,414,3,2,2,4,3,2,3,3,1,4,4,3,3,3,8,3.0,0,Business
108833,1,0,36,0,1199,2,5,5,5,4,4,4,2,2,2,2,2,2,1,0,0.0,0,Business
49384,0,1,40,0,153,5,5,5,2,4,5,1,4,2,2,3,3,1,4,50,47.0,1,Business
100426,1,0,58,0,1620,1,1,1,1,5,4,4,5,5,5,5,5,5,3,12,0.0,1,Business
86804,0,1,30,0,692,2,2,2,2,3,2,3,3,3,4,4,3,4,3,1,0.0,0,Business
83769,0,0,15,1,926,2,5,2,2,4,2,4,4,3,2,4,3,4,4,7,0.0,0,Eco
25974,0,0,34,0,946,4,4,4,4,4,4,4,4,1,3,4,2,4,4,24,12.0,1,Eco Plus
60830,0,0,47,0,680,3,3,5,3,4,3,3,3,3,3,3,2,3,1,37,32.0,0,Business
63819,1,1,8,0,1192,3,3,3,2,3,3,5,3,1,1,3,3,2,3,0,0.0,0,Eco
12644,1,0,21,1,844,4,4,4,2,2,4,2,2,5,5,5,5,5,2,0,0.0,0,Eco
119236,1,0,51,1,331,1,5,1,2,5,1,5,5,2,2,1,2,1,5,0,0.0,0,Eco
56000,1,1,22,0,2586,1,1,1,1,1,2,2,4,4,4,5,2,3,2,43,57.0,0,Eco
25931,1,0,39,1,594,4,5,4,2,1,4,1,1,1,2,4,1,1,1,4,7.0,1,Eco
88437,1,0,44,0,1727,2,1,4,4,5,3,3,2,2,2,2,1,2,1,0,0.0,0,Business
30784,0,0,50,0,3567,2,3,5,3,4,2,2,2,2,2,2,4,2,3,6,23.0,0,Business
30787,0,0,80,0,495,4,3,5,3,3,4,3,4,4,4,4,4,4,1,11,22.0,0,Eco
26497,1,0,46,0,829,2,2,2,2,4,3,2,4,4,4,4,3,4,4,0,0.0,1,Business
83654,0,1,38,0,577,2,2,3,3,3,3,3,3,2,2,4,3,3,3,0,0.0,0,Eco
80427,0,0,67,0,2248,1,3,3,3,1,1,1,3,3,1,3,1,4,1,290,271.0,0,Business
87733,1,0,19,0,4502,2,1,2,2,2,2,2,3,5,1,2,2,2,2,12,42.0,0,Business
42046,0,0,73,0,116,3,2,2,2,5,4,4,2,2,2,3,3,2,1,0,0.0,0,Business
92013,0,0,22,0,1576,2,2,2,2,2,2,2,2,2,4,4,3,3,2,1,0.0,0,Business
95481,1,0,30,0,323,4,4,4,4,4,4,4,4,2,2,2,2,2,4,0,0.0,0,Eco Plus
88553,0,0,19,1,366,4,4,4,5,1,4,1,1,3,3,4,3,4,1,48,44.0,0,Eco
95049,1,0,8,1,239,3,5,3,1,2,3,4,2,4,3,5,4,5,2,38,30.0,0,Eco
70694,0,0,54,0,3207,4,4,4,4,5,5,5,5,5,4,5,5,5,5,0,0.0,1,Business
105868,1,0,16,1,787,3,4,3,2,4,3,4,4,5,2,5,3,5,4,0,1.0,0,Eco Plus
103392,0,0,50,0,237,2,2,2,2,4,4,4,5,5,5,5,4,5,3,0,0.0,1,Business
106262,0,0,28,0,1500,3,3,3,3,4,4,4,4,5,5,4,3,4,4,9,8.0,1,Business
105897,1,0,57,0,3770,1,1,1,1,2,4,3,1,1,1,1,3,1,4,0,0.0,0,Business
100344,1,0,35,1,1053,2,4,2,3,3,2,3,3,5,5,5,3,4,3,4,1.0,0,Eco
127896,0,0,39,0,1671,5,5,5,5,4,5,5,4,4,4,4,3,4,5,0,0.0,1,Business
15136,1,0,55,0,2472,3,3,3,3,2,5,5,4,4,4,4,5,4,1,0,0.0,1,Business
114917,1,0,39,0,2371,2,2,5,2,4,4,4,5,5,5,5,4,5,3,21,17.0,1,Business
97725,1,1,23,0,587,4,0,4,3,4,3,3,5,3,4,4,3,4,3,152,149.0,1,Business
4999,0,0,41,0,502,2,4,3,4,5,4,4,2,2,2,2,2,2,1,7,5.0,0,Business
111731,1,0,53,0,1663,1,1,1,1,2,4,4,4,4,4,4,3,4,3,14,5.0,1,Business
53857,0,0,59,0,1586,5,5,5,5,3,5,4,5,5,5,3,4,5,3,0,2.0,1,Business
75602,1,0,24,1,337,4,5,4,4,4,4,4,4,3,3,4,3,5,4,3,3.0,0,Eco
109632,1,0,54,0,802,3,3,3,3,5,4,5,4,4,4,4,5,4,3,6,7.0,1,Business
74084,1,0,52,0,641,3,3,3,3,4,4,4,5,5,5,5,4,5,5,22,17.0,1,Business
77676,0,1,26,0,731,3,5,3,1,1,3,1,1,4,2,5,5,4,1,17,8.0,0,Business
115651,1,0,31,0,390,2,5,4,5,2,2,2,2,1,3,3,2,4,2,31,37.0,0,Eco
19697,0,1,45,0,409,4,4,4,4,1,4,4,1,4,2,4,3,4,1,52,51.0,0,Eco
121152,0,0,29,0,2521,2,4,4,4,2,2,2,3,1,2,4,2,2,2,92,136.0,0,Business
117168,0,0,68,1,370,3,4,3,1,2,5,5,5,5,3,5,1,5,1,12,5.0,0,Eco
77465,0,1,36,0,507,2,2,2,3,5,2,5,5,3,1,3,2,4,5,0,0.0,0,Eco
24384,0,0,46,0,269,4,4,4,4,5,1,2,4,4,4,4,1,4,1,39,37.0,1,Eco
95002,0,0,57,1,293,4,4,4,4,5,3,3,3,3,4,3,4,3,4,0,3.0,1,Eco
20210,0,0,20,1,137,3,0,3,2,3,3,5,3,5,2,3,5,1,3,2,29.0,0,Business
28265,1,0,25,1,1542,2,4,2,2,1,2,1,1,5,4,3,3,4,1,0,0.0,0,Eco
60393,0,0,56,0,1052,2,2,4,2,3,4,4,2,2,2,2,4,2,1,5,0.0,0,Eco
48620,0,0,70,1,737,5,4,5,5,5,4,5,1,1,5,1,5,1,5,0,0.0,1,Eco Plus
129434,1,0,74,0,236,1,2,2,2,2,4,3,1,1,1,1,1,1,1,0,0.0,0,Business
63806,0,0,36,0,1224,4,1,1,1,4,4,4,4,3,1,2,5,5,4,0,0.0,1,Eco
38666,0,0,16,1,2611,4,3,4,1,4,4,5,4,1,4,4,3,3,4,6,9.0,1,Eco
116993,0,0,52,0,2196,5,5,5,5,4,4,4,4,4,5,4,5,4,3,10,2.0,1,Business
104930,1,0,62,1,210,2,2,2,2,5,2,4,5,1,2,1,1,2,5,50,51.0,0,Eco
20373,0,0,28,1,265,3,1,3,3,2,3,2,2,3,4,3,4,3,2,49,37.0,0,Eco
38823,0,0,44,1,354,3,4,3,4,2,4,3,4,4,3,2,4,4,4,53,49.0,0,Eco
106721,1,1,47,0,829,3,3,3,2,4,3,4,4,5,3,5,5,5,4,0,0.0,0,Business
68340,0,0,57,0,1598,4,4,4,4,3,5,4,4,4,4,4,3,4,3,3,0.0,1,Business
31529,0,0,61,1,862,3,4,3,2,4,4,5,3,3,3,3,4,3,5,10,33.0,0,Eco
56564,0,0,40,0,1693,1,1,1,1,4,5,5,4,4,4,4,3,4,3,20,30.0,1,Business
111029,1,0,46,0,240,2,4,4,4,2,2,2,2,3,5,3,4,4,2,48,47.0,0,Eco
34128,1,1,46,0,1189,5,5,5,2,3,5,3,3,2,5,4,4,2,3,0,0.0,1,Business
45447,0,0,47,0,2618,4,4,5,4,3,5,5,4,4,4,4,5,4,3,7,5.0,1,Business
101561,0,1,37,0,345,2,2,2,3,3,2,3,3,3,3,4,3,4,3,44,36.0,0,Eco Plus
94790,1,0,43,0,319,4,4,4,4,5,4,4,5,5,5,5,4,5,5,0,0.0,1,Business
40860,0,0,30,1,541,3,2,3,4,3,3,3,3,4,2,3,4,4,3,0,0.0,0,Eco
122387,1,0,66,1,529,3,4,3,5,1,3,1,1,3,5,5,3,5,1,17,4.0,0,Eco
93623,1,0,37,0,577,1,3,3,3,1,1,1,1,4,2,1,2,1,1,27,28.0,0,Eco
83077,0,0,43,0,1084,4,5,5,5,5,3,3,4,4,4,4,2,4,2,8,0.0,0,Business
66174,1,1,45,0,460,2,2,2,5,5,2,3,5,5,5,4,5,4,5,0,0.0,0,Business
67836,0,0,57,0,771,5,4,2,4,4,3,1,5,5,5,5,1,5,3,0,0.0,1,Eco
54587,1,0,54,0,3180,5,5,5,5,3,4,5,5,5,5,5,4,5,5,41,28.0,1,Business
88963,0,0,57,0,1199,4,4,4,4,2,4,4,4,4,4,4,4,4,4,0,0.0,1,Business
41788,1,0,32,0,196,2,2,2,2,4,4,5,4,4,3,5,4,4,4,18,30.0,1,Business
125645,1,0,41,0,1555,5,5,5,5,3,4,5,5,5,5,5,4,5,4,0,0.0,1,Business
73515,1,0,59,0,3775,3,3,3,3,2,4,4,4,4,5,4,4,4,5,0,0.0,1,Business
19162,1,0,52,0,304,4,2,2,2,4,4,4,4,1,5,3,3,4,4,0,2.0,0,Eco
98988,1,0,56,1,479,4,5,4,4,3,4,3,3,4,4,4,3,2,3,26,18.0,0,Eco
47525,1,0,41,1,584,3,4,3,5,2,3,2,2,4,4,5,5,4,2,0,0.0,0,Eco
82871,0,0,43,0,3076,5,5,5,5,5,5,4,5,5,5,5,4,5,4,0,0.0,1,Business
60426,1,1,29,0,775,3,3,3,3,5,3,3,5,3,1,4,4,3,5,0,0.0,0,Business
84610,1,0,45,0,2629,5,5,5,5,2,5,5,4,4,4,4,5,4,5,0,0.0,1,Business
113025,0,0,52,0,3696,1,2,1,1,3,4,4,4,4,4,4,3,4,5,71,70.0,1,Business
82606,0,0,41,0,528,3,4,4,4,3,3,3,3,1,2,4,4,3,3,0,0.0,0,Eco
63637,0,0,36,0,602,3,3,3,3,3,2,3,3,2,3,4,4,3,3,10,14.0,0,Eco
127115,1,0,38,1,304,3,4,3,2,3,3,3,3,4,2,4,4,4,3,8,8.0,0,Eco
