id,Gender,Customer Type,Age,Type of Travel,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Satisfaction,Customer Feedback,Requested Special Assistance,Passenger Group,Class
33101,0,1,46,0,4787,0,5,1,1,5,0,2,5,3,4,5,5,0,0,0,97,0,0,0,2,Eco
33102,0,1,28,1,3307,5,4,0,0,1,5,2,2,1,1,0,2,4,0,71,36,1,1,0,2,Business
33103,0,0,78,0,2034,1,3,0,2,3,3,0,5,3,1,1,5,0,5,99,3,1,1,1,2,Eco
33104,1,0,30,1,3442,4,5,5,0,2,3,5,4,4,3,2,3,2,5,98,1,1,1,0,2,Business
33105,1,1,31,0,1565,2,2,5,3,2,2,4,4,4,4,2,1,0,2,5,24,1,1,0,2,Eco
33106,1,0,39,1,3704,4,3,4,1,4,0,3,0,3,4,2,3,2,4,92,39,0,0,0,2,Eco
33107,0,1,51,0,4679,1,5,0,3,2,2,5,0,1,2,2,2,4,1,14,47,1,1,0,2,Business
33108,1,0,38,1,3965,4,2,4,5,3,1,2,1,5,2,0,4,4,3,42,100,1,1,0,2,Eco
33109,1,0,24,1,102,1,2,0,0,1,0,0,3,1,1,0,1,0,5,67,57,0,0,0,0,Eco
33110,1,0,37,0,4386,1,1,5,1,4,3,3,4,5,2,2,0,2,4,45,84,0,0,0,2,Business
33111,0,1,52,0,2116,0,5,5,4,1,2,4,2,3,5,1,4,2,2,86,18,0,0,0,2,Eco
33112,0,1,54,1,474,3,0,5,2,4,1,1,0,2,3,2,1,2,0,38,11,1,1,0,0,Business
33113,0,0,42,0,2762,2,3,3,0,2,5,0,2,4,1,0,0,4,2,82,41,0,0,0,2,Eco
33114,1,0,46,0,2085,3,2,3,2,4,5,1,0,0,4,3,5,4,3,50,72,1,1,0,2,Business
33115,1,0,60,0,2269,5,2,2,0,3,2,4,3,3,4,0,4,0,5,88,28,1,1,0,2,Business
33116,1,1,65,0,160,2,3,2,5,2,1,0,1,3,5,5,4,1,3,42,24,1,1,1,0,Eco
33117,1,1,45,1,217,3,4,0,3,2,2,3,0,4,0,0,4,1,3,67,5,1,1,0,0,Business
33118,0,1,24,0,1403,3,1,2,0,2,4,3,5,1,5,1,4,3,4,40,11,1,1,0,1,Business
33119,0,0,37,1,4440,2,5,5,0,5,5,0,2,1,1,3,3,3,0,5,49,1,1,0,2,Business
33120,0,1,73,1,2454,3,5,5,3,1,2,3,3,2,0,4,0,3,0,45,56,1,1,1,2,Eco
33121,1,1,45,1,1213,1,3,3,4,5,3,1,5,5,2,3,0,1,4,10,37,0,0,0,1,Eco
33122,1,1,38,1,2130,5,5,4,2,2,2,0,0,4,3,4,4,5,3,90,6,0,0,0,2,Eco
33123,1,1,47,1,297,5,0,3,2,1,4,5,5,0,5,4,2,3,2,2,55,1,1,0,0,Business
33124,1,0,37,1,4801,4,3,4,5,0,0,4,1,0,1,5,1,5,0,44,47,1,1,0,2,Eco
33125,1,1,44,0,4142,5,1,5,5,5,5,2,1,4,2,2,4,0,4,72,59,1,1,0,2,Eco
33126,0,0,39,0,1145,3,5,0,4,3,4,5,4,4,2,3,1,4,5,95,68,0,0,0,1,Eco
33127,0,1,21,1,3715,2,5,5,2,3,3,2,0,3,0,3,5,3,2,89,22,1,1,0,2,Business
33128,1,1,45,1,4111,1,3,2,3,4,5,2,0,0,1,5,1,0,4,14,86,0,0,0,2,Business
33129,1,1,23,0,2190,0,5,1,0,4,5,4,0,3,3,3,1,0,1,88,89,1,1,0,2,Business
33130,0,0,55,1,3800,0,4,3,5,1,3,2,4,1,2,5,5,0,3,54,64,1,1,0,2,Business
33131,0,0,45,1,1450,5,5,1,4,0,2,0,4,4,0,4,5,3,3,12,18,1,1,0,1,Eco
33132,0,0,35,1,3388,0,2,4,3,4,0,4,5,4,5,3,1,2,1,87,22,0,0,0,2,Eco
33133,0,1,37,0,575,5,5,0,4,5,3,3,2,1,5,5,1,5,2,34,14,0,0,0,1,Eco
33134,1,0,78,0,1299,4,5,5,5,4,1,2,2,4,1,2,1,4,1,14,53,0,0,1,1,Eco
33135,1,1,42,1,293,3,1,2,0,1,2,5,3,1,1,5,4,0,2,95,37,1,1,0,0,Business
33136,0,0,56,0,1443,2,2,1,5,1,4,3,1,1,3,4,2,2,0,2,47,1,1,0,1,Business
33137,1,0,67,1,3818,2,5,4,0,4,4,2,1,5,5,2,2,4,5,76,10,0,0,1,2,Business
33138,1,0,44,1,3622,3,2,3,4,2,3,3,1,0,0,3,3,0,4,1,94,1,1,0,2,Business
33139,0,0,50,0,433,1,2,5,4,1,4,3,5,5,2,0,1,5,3,45,11,0,0,0,0,Business
33140,1,1,68,1,709,0,1,2,5,1,4,2,1,5,0,0,3,2,1,46,60,1,1,1,1,Business
33141,0,1,29,1,3803,3,0,3,4,0,3,4,0,3,2,4,1,4,2,0,36,1,1,0,2,Eco
33142,1,0,32,0,1761,0,3,4,2,4,2,5,4,0,3,1,2,0,3,78,98,1,1,0,2,Business
33143,1,1,61,0,3736,3,3,4,5,3,0,0,1,0,3,5,2,4,2,97,89,1,1,1,2,Business
33144,0,0,35,1,2944,2,5,3,5,1,2,4,1,0,2,2,3,1,0,22,7,0,0,0,2,Eco Plus
33145,0,0,34,1,1785,3,3,0,4,0,2,4,4,2,2,4,0,1,2,45,33,0,0,0,2,Business
33146,0,1,59,1,2345,5,5,1,1,1,4,0,0,5,1,1,5,2,0,33,60,0,0,0,2,Business
33147,0,1,76,1,533,0,4,3,1,4,5,0,3,2,0,2,0,2,0,48,54,1,1,1,1,Business
33148,0,0,57,0,4782,2,2,2,3,2,5,0,4,3,3,3,5,4,0,49,79,0,0,0,2,Eco
33149,1,1,29,0,2886,3,5,0,3,0,2,1,3,2,0,1,2,1,5,26,65,1,1,0,2,Eco
33150,0,0,56,1,1693,1,1,5,4,1,5,4,3,4,3,0,4,4,0,44,64,0,0,0,2,Eco
33151,0,1,48,1,4609,0,3,1,1,5,3,1,4,4,1,2,2,2,0,64,11,0,0,0,2,Eco
33152,1,1,62,1,1426,1,5,3,4,1,4,4,0,1,0,2,1,0,0,85,72,1,1,1,1,Eco
33153,0,1,68,0,4696,2,4,0,5,2,1,1,4,4,3,2,5,4,2,27,67,0,0,1,2,Business
33154,0,1,65,1,1465,1,3,2,1,3,1,3,0,1,4,3,2,0,4,68,55,1,1,1,1,Eco Plus
33155,0,0,19,1,4697,0,0,5,4,2,1,0,3,1,5,3,2,4,0,61,81,0,0,0,2,Business
33156,1,0,29,1,1040,3,1,3,2,2,0,2,4,4,3,3,1,1,5,39,84,1,1,0,1,Business
33157,1,1,41,0,4567,0,3,5,0,1,0,3,3,0,4,4,5,4,2,73,77,0,0,0,2,Business
33158,1,1,71,0,4262,0,4,3,4,3,1,0,3,3,4,3,4,4,5,87,97,0,0,1,2,Eco Plus
33159,0,0,21,1,2849,5,0,2,3,3,0,5,2,4,0,4,4,1,5,87,22,0,0,0,2,Eco
33160,1,1,46,0,2741,5,3,4,3,0,3,2,1,3,5,0,0,2,0,93,38,1,1,0,2,Business
33161,1,0,55,1,3038,5,0,3,0,5,4,4,5,5,5,5,5,3,3,60,37,0,0,0,2,Business
33162,0,0,37,1,1636,4,0,3,5,0,3,2,2,1,2,0,0,2,0,98,28,1,1,0,2,Eco
33163,0,0,57,0,3161,5,0,3,2,4,0,3,4,1,0,5,2,5,4,100,21,0,0,0,2,Eco
33164,1,0,75,0,2878,4,3,2,4,4,1,3,3,5,2,4,1,3,0,69,91,1,1,1,2,Eco
33165,0,1,35,0,2132,5,5,4,2,2,2,1,0,5,1,1,4,1,1,60,28,0,0,0,2,Eco
33166,1,0,19,1,4498,5,2,4,1,2,5,4,0,1,3,1,3,5,2,31,41,1,1,0,2,Business
33167,1,1,59,0,1426,5,2,0,1,2,4,0,3,1,5,4,1,5,3,34,38,0,0,0,1,Business
33168,1,0,74,1,1363,1,5,1,4,2,0,3,1,3,0,0,2,4,4,81,59,0,0,1,1,Eco
33169,0,1,73,1,2971,2,4,4,2,0,5,3,0,3,2,5,2,0,3,52,12,1,1,1,2,Eco Plus
33170,0,1,27,1,3652,1,5,0,5,0,2,5,1,3,5,4,3,0,3,93,1,0,0,0,2,Business
33171,0,1,23,1,2084,5,1,4,2,4,2,0,5,4,1,4,2,4,4,60,33,1,1,0,2,Eco
33172,0,0,62,0,2784,4,3,0,5,2,5,1,0,5,1,0,3,1,3,84,91,0,0,1,2,Eco
33173,0,0,70,1,2368,5,0,2,0,1,3,1,1,1,0,5,4,4,5,90,74,0,0,1,2,Eco
33174,1,0,19,1,3471,4,2,4,0,0,1,3,1,2,2,2,4,3,1,60,37,0,0,0,2,Eco
33175,0,1,47,0,3402,2,0,4,2,0,0,3,3,4,1,0,1,0,1,42,60,1,1,0,2,Eco Plus
33176,0,0,60,1,905,4,5,4,3,3,2,1,3,1,0,5,3,3,3,27,72,0,0,0,1,Business
33177,1,1,52,0,4743,5,5,3,2,1,0,2,2,1,3,2,5,4,3,29,42,1,1,0,2,Business
33178,1,1,62,1,2250,1,5,0,0,2,5,3,5,1,5,1,1,5,1,96,84,0,0,1,2,Business
33179,0,0,53,1,647,4,5,4,0,0,0,3,5,1,2,0,4,3,2,70,82,1,1,0,1,Business
33180,1,0,45,0,3584,3,2,0,0,2,5,5,2,3,1,2,2,3,1,73,8,0,0,0,2,Eco Plus
33181,1,1,24,0,698,3,0,4,0,2,2,5,1,4,3,0,1,2,5,42,29,1,1,0,1,Eco
33182,1,1,20,0,3104,4,0,2,2,1,1,1,1,0,4,2,0,5,1,76,96,0,0,0,2,Business
33183,0,1,63,1,213,4,2,3,4,3,1,3,3,4,0,1,2,0,0,97,86,1,1,1,0,Eco
33184,1,1,23,0,1771,3,0,5,3,1,2,5,1,5,2,5,4,0,1,54,78,0,0,0,2,Business
33185,1,0,29,0,4135,1,2,5,0,1,1,5,2,0,0,3,2,2,5,18,70,1,1,0,2,Business
33186,0,1,62,0,4302,0,1,5,1,4,1,2,1,3,2,1,3,4,2,85,42,0,0,1,2,Business
33187,1,1,77,0,1628,1,3,2,5,1,3,2,0,1,1,5,1,1,0,35,79,1,1,1,2,Eco
33188,0,1,53,1,959,4,0,4,4,1,3,3,1,0,4,3,1,5,2,26,72,1,1,0,1,Business
33189,1,0,69,0,4933,0,4,5,3,1,3,1,1,2,0,4,2,5,1,16,8,1,1,1,2,Business
33190,0,0,59,1,2649,0,2,4,5,1,4,3,5,0,0,3,4,3,2,16,73,1,1,0,2,Eco
33191,1,0,19,1,3867,4,4,3,3,1,5,1,5,2,1,3,5,1,3,42,100,0,0,0,2,Eco Plus
33192,1,0,31,1,3000,4,0,3,2,2,2,4,0,4,1,3,1,4,1,73,86,1,1,0,2,Eco Plus
33193,0,1,67,1,4057,1,4,3,2,0,2,4,0,2,5,3,2,0,2,95,70,0,0,1,2,Eco
33194,0,1,72,1,2969,0,3,4,5,1,2,5,0,3,3,3,2,4,0,93,77,0,0,1,2,Business
33195,0,1,21,0,4756,5,1,3,2,0,1,2,2,3,4,3,3,0,2,76,97,1,1,0,2,Business
33196,0,1,36,0,1421,1,5,3,4,3,1,5,5,4,4,1,1,1,3,53,46,1,1,0,1,Business
33197,0,0,27,0,3751,2,5,2,5,2,0,5,0,3,4,4,5,5,0,67,60,0,0,0,2,Eco
33198,1,0,68,0,3480,4,3,2,2,5,1,1,4,4,0,3,4,5,3,64,62,0,0,1,2,Eco
33199,0,0,66,0,2717,5,0,4,0,2,0,2,5,0,5,5,3,5,1,94,13,0,0,1,2,Eco
33200,1,1,78,1,1060,3,4,0,1,3,2,4,0,5,2,3,1,2,4,17,3,0,0,1,1,Eco
33201,0,0,43,1,1179,4,0,4,1,4,1,2,2,3,0,4,1,1,3,82,42,1,1,0,1,Eco
33202,1,1,30,0,3494,4,0,1,0,1,1,1,4,1,0,4,3,0,1,32,16,0,0,0,2,Business
33203,1,1,72,1,4634,0,3,2,0,0,4,0,4,3,0,0,3,2,1,12,35,0,0,1,2,Business
33204,0,1,43,1,1754,4,1,1,2,4,5,3,1,5,5,2,3,2,2,38,32,1,1,0,2,Eco
33205,1,0,57,0,1860,2,0,3,2,5,2,4,3,0,0,2,5,5,5,64,79,1,1,0,2,Business
33206,1,0,45,1,257,5,2,2,3,2,1,3,0,1,3,4,2,4,1,11,70,0,0,0,0,Business
33207,1,0,27,0,1466,3,1,5,5,5,4,0,2,2,2,2,3,1,1,9,33,0,0,0,1,Business
33208,0,0,54,1,2903,4,4,2,5,4,2,1,5,1,5,5,4,4,5,29,56,0,0,0,2,Eco Plus
33209,0,1,54,0,1817,0,3,1,5,3,5,2,2,1,1,2,3,4,0,69,89,0,0,0,2,Eco Plus
33210,1,0,41,0,4436,3,4,0,0,2,1,1,4,1,5,5,3,3,5,35,41,1,1,0,2,Business
33211,0,0,23,0,817,1,1,1,1,1,1,2,4,2,1,1,4,2,2,78,54,0,0,0,1,Business
33212,0,0,19,1,2351,3,1,4,1,4,5,5,5,1,3,2,2,3,4,92,26,0,0,0,2,Eco Plus
33213,0,0,26,1,333,2,5,0,5,5,1,2,1,0,3,1,0,3,5,32,61,0,0,0,0,Business
33214,0,1,24,1,1842,2,3,3,1,0,0,3,4,3,2,0,3,5,4,21,50,0,0,0,2,Eco
33215,0,0,30,0,728,1,1,0,3,5,0,1,4,5,5,1,0,5,1,14,51,0,0,0,1,Eco
33216,0,0,51,0,2796,5,3,3,0,5,3,2,3,5,3,0,3,3,1,60,87,1,1,0,2,Business
33217,1,0,50,0,1637,0,5,2,3,2,4,4,1,5,3,2,3,1,1,44,71,0,0,0,2,Business
33218,0,0,48,0,3461,4,4,0,2,5,0,3,2,4,1,2,1,0,2,53,65,0,0,0,2,Eco
33219,1,0,38,1,2349,0,5,3,1,3,0,0,4,2,2,3,2,4,0,42,67,1,1,0,2,Business
33220,1,1,62,0,533,3,5,3,0,5,0,5,0,3,5,1,5,5,5,9,93,1,1,1,1,Eco
33221,0,0,23,1,1893,4,5,3,1,0,3,3,5,3,5,0,4,1,4,89,46,1,1,0,2,Business
33222,0,0,59,0,1899,1,4,4,3,0,1,3,5,3,3,0,5,3,5,63,69,1,1,0,2,Eco
33223,0,0,22,0,911,2,2,5,4,4,2,0,5,1,3,4,0,0,1,12,46,1,1,0,1,Eco Plus
33224,1,1,31,1,4839,4,1,4,2,3,3,1,4,2,2,5,1,3,2,89,42,1,1,0,2,Business
33225,0,1,34,0,3969,2,1,4,2,2,0,1,4,0,0,1,0,1,2,74,40,1,1,0,2,Eco
33226,0,1,46,0,3472,3,4,4,0,3,2,4,0,0,3,0,5,3,2,73,59,1,1,0,2,Business
33227,0,1,67,0,3116,1,3,5,4,1,1,4,1,0,0,2,4,2,3,61,86,0,0,1,2,Business
33228,1,0,35,0,806,4,5,0,2,1,0,0,0,0,4,2,1,4,1,45,75,1,1,0,1,Eco
33229,1,1,80,0,2489,5,2,4,4,5,0,1,0,2,5,4,0,3,0,32,88,0,0,1,2,Eco
33230,0,1,55,1,271,5,5,1,5,0,1,1,5,4,5,3,0,5,4,88,59,0,0,0,0,Eco
33231,1,0,21,1,637,1,0,2,4,0,0,5,2,4,1,0,5,1,5,98,58,0,0,0,1,Business
33232,1,0,65,0,266,2,4,5,5,5,4,0,2,0,0,3,1,4,1,62,8,1,1,1,0,Eco
33233,0,0,62,1,3159,0,1,0,2,3,4,5,5,0,0,3,4,1,0,67,48,1,1,1,2,Eco Plus
33234,1,0,32,0,3736,2,2,5,3,0,2,0,5,4,1,3,1,3,5,63,89,0,0,0,2,Eco
33235,1,0,70,0,4591,5,2,1,5,2,0,3,1,1,5,0,5,1,5,4,20,1,1,1,2,Eco
33236,0,1,39,0,2469,5,4,4,1,5,2,4,1,4,5,0,4,3,1,3,33,0,0,0,2,Business
33237,0,1,32,0,4581,1,3,4,5,3,3,3,1,0,5,4,2,5,3,99,53,0,0,0,2,Eco
33238,1,0,37,0,4816,1,5,3,4,3,1,1,4,0,0,2,2,5,5,43,73,0,0,0,2,Business
33239,1,1,61,0,2845,0,3,4,1,3,4,3,5,3,3,2,5,3,1,2,51,0,0,1,2,Eco
33240,1,1,35,0,865,2,5,5,1,1,2,0,5,5,4,4,2,1,5,30,39,0,0,0,1,Eco
33241,1,0,68,1,2260,2,2,2,1,0,1,0,5,2,4,4,5,4,3,4,97,1,1,1,2,Business
33242,1,1,54,0,2453,5,3,0,4,0,0,3,1,2,1,1,4,4,4,29,7,1,1,0,2,Eco Plus
33243,1,1,23,1,1220,1,1,4,3,2,4,3,5,2,0,0,4,4,0,33,22,0,0,0,1,Business
33244,0,1,35,0,4668,3,3,5,4,2,3,3,0,2,3,1,3,4,5,2,82,0,0,0,2,Business
33245,1,0,47,0,3207,3,4,3,3,0,1,1,0,1,3,2,1,2,5,52,6,0,0,0,2,Eco
33246,0,0,38,1,4304,5,1,3,2,2,0,0,5,3,4,1,1,3,0,37,21,1,1,0,2,Eco
33247,1,1,20,1,4173,3,2,1,4,0,4,1,0,1,3,0,1,5,1,19,59,1,1,0,2,Eco
33248,1,0,38,1,4046,2,1,4,4,4,4,3,1,2,4,5,1,2,5,14,48,1,1,0,2,Eco
33249,1,1,21,1,3314,1,5,4,4,0,5,0,4,5,4,5,1,4,1,58,72,1,1,0,2,Eco
33250,1,1,52,1,583,0,0,4,3,1,1,1,3,1,0,2,3,2,2,23,71,0,0,0,1,Business
33251,1,0,74,1,900,2,5,4,4,2,3,1,5,5,0,0,2,3,3,94,73,0,0,1,1,Business
33252,1,0,28,0,4082,3,0,0,1,3,4,1,2,1,3,1,3,3,2,66,44,0,0,0,2,Eco
33253,0,0,27,1,4074,5,3,2,4,3,1,4,3,0,4,1,1,3,1,1,4,0,0,0,2,Eco Plus
33254,0,1,28,0,3806,4,4,0,5,1,3,5,4,4,1,2,2,4,0,20,36,1,1,0,2,Business
33255,0,0,47,1,4851,0,5,2,2,3,2,2,1,2,3,3,3,0,5,14,99,0,0,0,2,Business
33256,0,1,20,1,451,0,5,0,0,1,0,3,4,0,4,4,2,2,5,77,20,1,1,0,0,Eco
33257,0,0,72,0,2100,0,4,2,0,5,0,1,2,5,4,3,5,1,0,53,69,1,1,1,2,Business
33258,0,0,53,1,3224,2,1,5,2,2,4,2,5,5,0,5,2,5,2,23,10,1,1,0,2,Business
33259,1,0,26,0,1517,2,4,2,0,0,2,1,5,0,4,3,5,3,0,54,14,0,0,0,2,Business
33260,0,0,57,1,2852,4,5,4,3,1,1,3,2,1,2,0,1,2,5,19,54,1,1,0,2,Business
33261,0,0,77,1,2554,3,4,1,3,3,1,2,2,5,0,5,1,0,2,91,3,1,1,1,2,Business
33262,0,0,75,0,1804,4,1,1,2,4,1,0,1,1,0,1,1,0,4,48,15,0,0,1,2,Eco Plus
33263,1,0,53,0,3545,4,3,4,3,3,4,0,4,3,2,3,1,4,0,55,14,1,1,0,2,Business
33264,1,0,70,0,3565,1,0,3,4,2,2,3,5,1,4,3,3,3,1,61,98,1,1,1,2,Eco Plus
33265,0,0,57,1,4172,2,4,2,0,1,3,0,5,2,0,4,5,1,3,23,47,1,1,0,2,Business
33266,1,0,42,1,2239,0,2,3,1,0,1,5,1,0,2,5,2,4,1,67,41,1,1,0,2,Eco
33267,0,0,30,0,2739,2,4,3,3,4,5,2,0,0,0,2,4,0,3,85,23,1,1,0,2,Eco
33268,0,0,20,1,1373,2,4,2,0,2,4,3,0,0,5,1,3,2,5,93,18,1,1,0,1,Business
33269,1,1,38,0,2708,4,1,3,1,0,3,2,3,0,1,0,2,3,1,100,55,0,0,0,2,Business
33270,0,1,72,0,4286,4,0,4,4,2,0,2,0,4,1,4,2,5,2,76,32,0,0,1,2,Business
33271,1,0,50,1,3219,2,0,0,5,0,2,2,2,3,0,2,3,0,1,13,0,0,0,0,2,Business
33272,0,1,36,1,191,3,2,1,4,2,2,0,0,2,0,4,1,2,4,59,35,0,0,0,0,Eco Plus
33273,0,1,34,0,2603,0,1,4,0,0,3,3,2,3,5,0,4,3,3,23,38,1,1,0,2,Eco
33274,1,1,30,1,2785,0,4,0,0,4,0,0,5,4,1,4,0,1,5,58,83,0,0,0,2,Eco
33275,0,1,63,1,3255,3,5,5,1,2,4,4,2,0,0,1,3,3,0,47,70,0,0,1,2,Eco
33276,0,1,32,1,4383,0,5,2,0,3,1,4,1,3,0,3,5,1,1,6,62,0,0,0,2,Business
33277,0,0,24,0,1472,2,3,5,5,2,3,3,4,3,1,1,0,0,4,17,41,1,1,0,1,Eco
33278,1,1,49,0,1170,4,4,5,2,0,1,1,2,3,0,0,1,5,4,79,57,0,0,0,1,Eco
33279,0,1,43,0,4417,2,2,0,0,5,5,4,4,3,1,2,3,1,4,42,31,1,1,0,2,Business
33280,1,1,40,1,4390,5,4,3,0,1,1,2,1,5,1,4,5,3,1,60,91,0,0,0,2,Eco
33281,1,0,53,0,2641,4,5,2,0,1,2,2,2,0,5,3,3,0,1,24,28,1,1,0,2,Business
33282,1,1,52,0,1368,5,4,0,4,1,0,0,1,0,1,3,0,4,2,77,20,1,1,0,1,Business
33283,0,1,48,1,3362,5,5,0,3,0,3,5,0,1,5,5,5,5,1,63,81,0,0,0,2,Business
33284,1,1,45,0,3486,1,2,3,1,0,0,0,2,4,1,0,3,2,0,49,9,0,0,0,2,Business
33285,1,1,62,0,2965,4,3,1,1,3,3,2,3,3,1,2,0,2,1,63,56,1,1,1,2,Eco
33286,0,1,25,0,4959,0,0,2,3,3,3,0,1,2,1,2,2,0,3,94,6,1,1,0,2,Eco
33287,1,0,34,1,2256,1,0,2,0,5,4,1,2,0,3,3,3,5,1,34,83,0,0,0,2,Business
33288,1,0,69,1,2788,3,2,2,1,5,5,1,3,2,3,4,3,1,5,32,39,1,1,1,2,Eco Plus
33289,1,0,37,0,4209,3,3,4,1,0,1,5,4,0,5,5,1,4,0,48,78,1,1,0,2,Business
33290,0,0,56,0,2190,2,5,0,3,3,5,1,4,5,3,2,1,3,1,8,46,1,1,0,2,Eco
33291,0,1,35,0,3357,0,0,2,5,0,3,2,3,2,1,0,1,5,3,32,72,1,1,0,2,Business
33292,0,1,52,0,3135,3,1,0,2,2,5,4,3,5,1,2,5,0,4,28,96,1,1,0,2,Eco Plus
33293,0,0,64,1,2370,0,3,2,2,4,5,2,1,1,1,2,1,2,4,19,22,1,1,1,2,Eco Plus
33294,1,1,22,0,4720,3,1,0,4,1,0,0,4,0,1,5,4,0,3,34,97,1,1,0,2,Eco
33295,0,0,34,1,4819,1,5,1,2,3,3,3,3,1,1,2,3,4,0,12,86,1,1,0,2,Eco
33296,1,1,69,1,4271,2,1,2,5,1,0,4,2,3,4,4,2,2,4,6,9,0,0,1,2,Eco
33297,0,1,57,1,766,4,5,0,2,5,1,1,2,3,5,1,5,2,0,93,81,1,1,0,1,Eco
33298,0,1,21,0,3367,4,1,4,3,4,1,3,4,1,2,2,5,3,5,52,42,0,0,0,2,Business
33299,0,1,25,1,1556,4,4,4,3,4,0,2,5,5,4,2,5,5,3,71,71,1,1,0,2,Eco
33300,0,1,34,1,3805,0,1,2,2,1,5,3,3,5,4,3,0,3,5,94,40,0,0,0,2,Eco
33301,0,1,50,1,845,4,0,2,1,5,5,1,2,2,1,0,2,1,5,1,79,0,0,0,1,Business
33302,1,1,73,0,836,5,1,4,4,1,3,2,5,5,1,3,4,1,4,48,29,0,0,1,1,Business
33303,0,0,23,0,3513,4,5,3,4,2,1,4,1,5,1,1,2,3,4,39,26,1,1,0,2,Eco Plus
33304,1,0,70,1,1803,0,2,2,5,0,2,1,0,5,1,5,4,3,3,75,7,0,0,1,2,Eco
33305,0,1,30,1,2684,2,2,5,0,3,3,2,2,1,2,2,5,1,3,2,41,0,0,0,2,Eco
33306,0,0,43,0,572,2,5,4,1,4,4,4,5,3,1,0,5,4,0,32,97,1,1,0,1,Eco
33307,0,1,57,0,991,4,4,4,0,5,2,3,4,4,3,2,3,4,1,7,70,1,1,0,1,Business
33308,0,1,47,0,1639,3,5,3,2,1,5,4,2,3,3,0,0,1,4,42,27,1,1,0,2,Eco
33309,0,0,32,1,3674,3,3,2,3,1,0,0,3,2,5,1,0,2,3,78,23,0,0,0,2,Business
33310,1,1,77,1,1197,2,0,5,5,0,0,3,4,5,3,5,2,5,0,29,76,1,1,1,1,Eco
33311,0,0,39,1,3768,4,2,0,1,4,2,3,5,4,1,5,2,2,3,75,67,1,1,0,2,Business
33312,1,0,75,0,513,4,5,4,5,4,1,2,1,4,1,1,4,5,0,75,7,0,0,1,1,Business
33313,1,1,52,0,2260,5,5,2,2,0,5,0,5,0,0,5,0,1,5,69,64,1,1,0,2,Eco Plus
33314,1,1,28,0,1110,5,0,5,4,3,3,2,1,4,5,1,3,5,3,57,58,0,0,0,1,Eco
33315,1,1,27,0,3478,2,0,2,2,5,2,4,3,5,5,1,5,1,5,57,45,0,0,0,2,Business
33316,1,0,30,0,4632,1,0,0,3,1,1,5,2,2,1,3,0,1,4,77,82,0,0,0,2,Business
33317,0,0,51,1,4451,4,1,5,0,0,1,5,5,1,4,0,0,0,1,24,91,1,1,0,2,Eco
33318,1,0,18,1,509,0,1,5,2,2,0,2,3,0,3,3,1,2,4,55,17,1,1,0,1,Business
33319,0,0,51,0,704,1,1,5,5,1,1,3,4,1,1,1,0,1,5,3,75,1,1,0,1,Eco Plus
33320,1,0,60,0,4956,1,4,2,5,4,4,1,5,4,5,4,4,1,1,89,9,0,0,0,2,Eco
33321,0,1,21,0,3484,3,3,5,4,5,4,4,3,4,0,1,1,2,1,61,14,0,0,0,2,Business
33322,0,0,18,0,3530,2,1,2,2,4,3,1,1,3,2,1,1,4,4,57,22,0,0,0,2,Business
33323,1,1,71,1,540,4,4,0,3,0,5,0,1,5,2,1,1,4,0,22,93,1,1,1,1,Business
33324,0,1,55,0,2286,2,2,2,5,3,3,0,2,0,3,4,1,5,3,8,0,1,1,0,2,Business
33325,1,1,52,0,1198,0,2,4,4,5,5,1,1,2,5,1,5,4,5,38,78,1,1,0,1,Eco
33326,1,1,54,0,4790,2,2,1,4,3,5,5,4,1,3,1,3,5,0,18,0,1,1,0,2,Business
33327,0,1,70,0,2641,0,4,2,2,4,2,5,3,1,4,1,5,1,2,48,15,1,1,1,2,Eco
33328,0,0,80,0,4344,0,4,5,1,2,4,2,4,3,3,1,3,1,0,24,86,1,1,1,2,Eco
33329,1,0,46,0,119,3,5,3,5,3,5,0,4,2,1,5,0,2,3,31,86,0,0,0,0,Business
33330,1,0,78,0,4425,4,2,3,5,2,0,2,2,3,0,3,2,5,2,21,2,1,1,1,2,Eco
33331,0,1,77,1,2569,5,3,4,2,1,2,4,1,3,3,0,3,0,0,62,76,0,0,1,2,Eco
33332,1,1,39,1,2149,2,2,5,1,3,0,1,1,3,0,2,3,1,3,83,61,0,0,0,2,Business
33333,0,1,67,0,2800,3,3,2,3,5,5,2,1,0,4,5,2,3,1,3,15,0,0,1,2,Business
33334,0,0,45,1,2475,2,1,4,0,0,3,2,5,3,2,2,1,3,4,95,18,0,0,0,2,Business
33335,1,0,55,1,968,5,0,1,5,0,5,5,2,1,5,3,5,3,4,9,58,0,0,0,1,Business
33336,1,0,29,1,808,3,5,3,5,4,3,2,2,1,0,1,3,3,1,42,82,0,0,0,1,Eco
33337,1,0,51,1,4622,2,0,2,0,4,2,1,3,3,0,0,5,2,3,60,70,1,1,0,2,Eco
33338,1,1,60,0,176,2,3,4,4,5,4,2,1,3,5,3,3,3,0,92,33,0,0,0,0,Eco
33339,0,1,25,0,3757,1,5,2,3,0,3,5,5,1,0,5,5,4,5,53,37,0,0,0,2,Business
